index,prediction,probability,true_label,truncated
740bcd6707411e7de8db0e385ebc8910edd8ca54,NonBugFix,0.897552,NonBugFix,True
acaeb8670555dc7cd9523d634a4309991a2302c1,NonBugFix,0.900878,NonBugFix,True
85243f38bdeaee9c16a6b9e35c9d7b6e40878282,NonBugFix,0.639178,NonBugFix,False
411b43dd8b8bb032b81716381a86dbc35e85876b,NonBugFix,0.901046,NonBugFix,True
f275bd09e7e2cf1cdfee5c81bf7f75585b862426,NonBugFix,0.900958,NonBugFix,True
c28e47e8f10f1f3467e6daa53f872c9063e8b454,NonBugFix,0.568047,NonBugFix,True
ec82223fcc4fb215477e6f5d75c44950554590dd,NonBugFix,0.899928,NonBugFix,False
053e85b47a09a4765faed79e37436d9ee9e0e208,NonBugFix,0.898924,NonBugFix,False
78ebf2d00c81286ec46000e66f9bef385ddd53af,BugFix,0.873733,NonBugFix,False
4d87e2c9f7ff848c965b3f594a2d88d53271299e,NonBugFix,0.900476,NonBugFix,True
e2cb93550e3fdb3178f9797ce24a801643904e58,NonBugFix,0.900692,NonBugFix,True
484182f9b440a0e97fea0cb5b467890c34abeb95,NonBugFix,0.900071,NonBugFix,True
0233c5601c27c0b3e4f507705b911dcdb02fb39d,NonBugFix,0.900589,NonBugFix,True
41352f98fcfb03827b2952e3c64660256cd9168c,NonBugFix,0.900592,NonBugFix,True
c8671d6c81111533a9b21713b9238648bc160f21,BugFix,0.873030,NonBugFix,True
666c2b7db1e27769c78ddbf2c7e7ea5b5822c43c,BugFix,0.709071,BugFix,False
da8d0b0628284f1aecd700cb2d3d155b4f9c8397,NonBugFix,0.900866,NonBugFix,True
26303aa67215b6d8f79f87a3f5637f31381ad7e4,NonBugFix,0.900931,NonBugFix,True
7796bb164016498948800da88e8d4d4ead6d55a1,NonBugFix,0.899144,NonBugFix,False
72e780f93c8cff4998d25759044b047271157d41,NonBugFix,0.899958,NonBugFix,False
f3207794dd57dfc892359aa64b6075a7acd8f3f7,BugFix,0.870178,NonBugFix,False
3ea904698bc5d88545bad74a5e291818ab3100ec,NonBugFix,0.900776,NonBugFix,True
a76848b0d45e30cffb687adf296d4913e236b368,NonBugFix,0.900431,NonBugFix,False
3f8d42aa9640e95dedb684eb7f1ae1347d6837c8,NonBugFix,0.900922,NonBugFix,True
73d704d2154f2216b738447e902d618f53f8f288,NonBugFix,0.901234,NonBugFix,True
8b03f1cd9d4e62454d7888e4e6be5726cacade1c,NonBugFix,0.900037,NonBugFix,True
77786be80aacd1a7f8e2b5de03cd28398d43d718,NonBugFix,0.900834,NonBugFix,True
8ddd63d6d27f40ee3b16f678a69ce66ad510db20,NonBugFix,0.900771,NonBugFix,True
fc5fed749ac523b51c2caa84e43a910d8d93266b,NonBugFix,0.900875,NonBugFix,True
fc69a51c614ab226eea1300e3f953b794ea7ecb7,NonBugFix,0.901031,NonBugFix,True
5ca10d114fd9fcae02bd54fbae13e126598f0c58,NonBugFix,0.900749,NonBugFix,True
b437163d557e2ca5ac5491e23b5482bd0385d754,NonBugFix,0.900701,NonBugFix,False
f7fb96a2389f4c47c4194765b1f78fdf8e7e044e,NonBugFix,0.898980,NonBugFix,False
258d031ccb2feb9b69ae22e14910da5c999eb490,NonBugFix,0.899855,NonBugFix,False
f0944cbaf5c42c8458f29a2e39f99ccdadbacb65,BugFix,0.873717,NonBugFix,True
2918fa25328ab443fca2d05fca0a65581cb6831f,NonBugFix,0.900832,NonBugFix,False
a6d02402f72d92cc458670fa2ec50fa5200cbdea,NonBugFix,0.899903,NonBugFix,False
703c5646329b43562e1e7e5ba28bac27cbae8ef1,BugFix,0.873625,NonBugFix,True
da3dce7f83bffe953dfe5fc462e5d1bb0641040a,NonBugFix,0.900604,NonBugFix,True
327c901c2a2e66aab4e82886b282f30af0faa198,NonBugFix,0.757174,NonBugFix,True
4f5edf93b52c475d38f381072bebe37ce4e4e088,BugFix,0.873106,NonBugFix,False
73d1a2cfe7d9ce70a8ddd0c69b7a934fe68937e9,NonBugFix,0.576771,NonBugFix,False
bd609e0f7ec9169edd3500c9d8abea724afa50e9,NonBugFix,0.900326,NonBugFix,False
cd867508ea8a382cf3eaf11103efa49ba22748ed,NonBugFix,0.900742,NonBugFix,True
ee3a65bcb4639971b1a0aa9604e43c3612c7569f,NonBugFix,0.900918,NonBugFix,True
0f3bd16bbd67e94a54e5616035c56415dbe4c468,NonBugFix,0.901129,NonBugFix,True
c946eb1d91e18021b4effb521ed552bd456a4d16,NonBugFix,0.900813,NonBugFix,True
092aeb5b5b9aeb4a3c5b73341a898488a47281ba,BugFix,0.873730,NonBugFix,True
166c25e9820ef8db867cfda00830959d3f084a06,NonBugFix,0.899713,NonBugFix,False
eb8c84c1ba08415b70e324ff9abc2f1990e3ef6b,BugFix,0.622239,NonBugFix,False
a8d110962ccb73459c4270348d4bafa5f2012113,NonBugFix,0.900503,NonBugFix,True
146843810c4ee6fabcadd27e70ff0d797312f87b,NonBugFix,0.901022,NonBugFix,True
8e4aaf29cd1291d262f7c9195cece0684fb2b0a7,BugFix,0.870950,NonBugFix,True
7b909badc488aaf11f98253b382b9a7176fec076,BugFix,0.873719,NonBugFix,False
cd238fe0317eb27e5d0b6bcf26d6f02e8be36de9,NonBugFix,0.900684,NonBugFix,True
500cb6a72ef38b5529809078f5d7c56b94347ea8,NonBugFix,0.901133,NonBugFix,True
ab28a8372a70daaaaef531ed2c01e3be54e4ec8a,NonBugFix,0.900893,NonBugFix,True
09214a34e47e05bb7f3e7acfcefa7528beb9f7b9,NonBugFix,0.900577,NonBugFix,True
4a37b86da710966605707d2a4d38d7fffa2ed67e,BugFix,0.698291,NonBugFix,True
fc2ea5df03a25e397db1df03f94b303233e1dee0,NonBugFix,0.900589,NonBugFix,True
17b0fcb5490ff67908f993524f6912192fb1d721,NonBugFix,0.900751,NonBugFix,True
e5d1752b1c3f1ebd20ffad0ef1be289f883ff032,NonBugFix,0.900984,NonBugFix,True
3834d4ba25ecb480094ad19972b4ff5a37677906,NonBugFix,0.900871,NonBugFix,True
2f36aa2de0302148fc3731c26524822c7324bb90,NonBugFix,0.900876,NonBugFix,True
58c48309d918c23c373b46ab5720d3ae66556368,NonBugFix,0.565328,NonBugFix,True
7fae26b4ad99b75122ffe1aad8bef9e5a0b88ac2,NonBugFix,0.899364,NonBugFix,False
e866865af03550fbd304db3676652d2d0c58e999,NonBugFix,0.900811,NonBugFix,True
58f4564430fb76886deba0b6b7033cb88e65937a,NonBugFix,0.636749,BugFix,False
fee254b2a7eac8479127cc8a342a2ac74af8eef9,NonBugFix,0.565823,NonBugFix,True
a357809031f4a25e1fa70e946ddfcda0fa465eb2,BugFix,0.873677,NonBugFix,True
7b3c12396ced012169bbe15e62a71b676f7c4bbf,NonBugFix,0.900962,NonBugFix,False
98456b88dfef4b76028e22b9924e18eaa23dde14,NonBugFix,0.900851,NonBugFix,True
b97b94fde21a70bc33528f7d5be24bec9a993360,NonBugFix,0.901112,NonBugFix,True
812c72f58d3497114150f994155b3de80a539f47,NonBugFix,0.899124,NonBugFix,False
8c5be066450351828b64f959d60ce9e494a4be40,NonBugFix,0.900731,NonBugFix,False
a39ab5a14aa6d86e4d8ebf2a5664336e9dd3b251,NonBugFix,0.901147,NonBugFix,True
522cca059c99e324511b20e5168d1adf0d45e289,NonBugFix,0.900910,NonBugFix,True
a65d32afda79b4155c90f60669c3d4b97541cbd1,BugFix,0.810783,NonBugFix,False
03707f8c9148ef703388a6ef7267e49e3f3a93eb,NonBugFix,0.614472,NonBugFix,True
8d026ae15df5cd926f0f467f6e3a1fb87a92560e,NonBugFix,0.901155,NonBugFix,True
853e4337085faa433a3ec63609e349ed482ffd4c,NonBugFix,0.900909,NonBugFix,True
85d2777030c6f5be7f6e998db8a5345e607f8407,NonBugFix,0.900612,NonBugFix,True
c5288b433a09d025513fcab55965e4169f2f57a1,BugFix,0.873729,NonBugFix,True
a16fa0f39e7e068daa21fe74a8a4f9816a282698,NonBugFix,0.900871,NonBugFix,True
70169c134d33efff0b6c3e3b1df5026b4fb3b2f0,NonBugFix,0.565930,NonBugFix,False
4fdd3f9cf255c973d2813207c35a3574878901ed,NonBugFix,0.900718,NonBugFix,False
de7ed0143f12a846dc28043ec5eb592afb6fdcb3,NonBugFix,0.850216,NonBugFix,False
3307a56242572650d426faf9332f084c89d69029,NonBugFix,0.900871,NonBugFix,True
931b320517d2a802ab9a81113101bc705d9c9ada,NonBugFix,0.900908,NonBugFix,True
ee56748dba2a951891af80a9048b9a36ee9f8d26,NonBugFix,0.901163,NonBugFix,True
f31f6c3dd605fcaeea1effcbabe2879c1d708e41,NonBugFix,0.900549,NonBugFix,True
cac4521ca30ccca0896f1ccc76fc827ccd952394,NonBugFix,0.901101,NonBugFix,True
aa2c73ce74f4fe786874e8c420f19b12e61fb112,NonBugFix,0.900767,NonBugFix,True
384d806ed23ddcfc42301ae2588ee9c0132a259f,NonBugFix,0.899798,NonBugFix,False
0c32e51c76de8cc49f4799947e4952f1791db185,NonBugFix,0.900807,NonBugFix,True
17c9e15c223f5009af7a129bce4faeb6fe41c86e,NonBugFix,0.901129,NonBugFix,True
3038292daadbf26a2df85be992afdb0103b4ea92,NonBugFix,0.900355,NonBugFix,False
3d9873f6003d62a4c04dbede248141356f479730,NonBugFix,0.900937,NonBugFix,True
aa318b419b7eb90240a9c9c8653e7c00a0b7a974,NonBugFix,0.901091,NonBugFix,True
6eac0ad3d9162b5df63c160d5f654f445449d58d,BugFix,0.873687,BugFix,True
eda3358cd8728185c01e5edeac50038c465d4ae7,NonBugFix,0.567169,NonBugFix,False
cc64f43e34abf1439edd20469d6d05b920c26a64,NonBugFix,0.900615,NonBugFix,False
ed02392b6091efceee274142c188731b380ca890,NonBugFix,0.899319,NonBugFix,False
ba2773b37d746f902b780cd43b3f1129f63cf3c0,NonBugFix,0.898927,NonBugFix,False
10580dbfc4ce2ec19d23a2cbc1d49c92c6d91d00,BugFix,0.873080,NonBugFix,True
21f9b387a18559deb4aa92e382876ffc7b219afc,BugFix,0.873654,NonBugFix,True
6c127e478dabe926668a07d1b986884ca14fcbbb,NonBugFix,0.900700,NonBugFix,True
b7f78c078d666089023105b971a0becbaa5b378e,NonBugFix,0.586789,NonBugFix,False
3c1a701db383511086d262b16ee58b0efb427434,NonBugFix,0.900799,NonBugFix,True
368685ab755320ef7eae1f47105400f9cbe50100,BugFix,0.873744,NonBugFix,True
d128b48f4c9480a2f92b52ea1c522ed533deb892,NonBugFix,0.900297,NonBugFix,True
7e2b888a3e1d2a29d94f9076d6dd1392ad4066ba,NonBugFix,0.900287,NonBugFix,False
2f4ba10adf2e8b3ccd4ca54d0542192e4b371c64,NonBugFix,0.900900,NonBugFix,True
edd8948cb0f019e204c1840442a176c245afb95a,NonBugFix,0.901040,NonBugFix,True
18bbed08cd2a48784cbf4efce99434f02705c47c,BugFix,0.873533,BugFix,False
7b94dbcd20236ee6bdd5c301f4d310c9cef39679,NonBugFix,0.900974,NonBugFix,True
95f1c16c4bc864777702e1bcd86eb22883117bca,NonBugFix,0.586607,NonBugFix,False
9cb9336c3a5596e176d8ef564cda05095cb32567,NonBugFix,0.901044,NonBugFix,True
5b4686e0a63458c6187377a7fd9e2570ece4a415,NonBugFix,0.899977,NonBugFix,False
0addec14587a5164ad93f885c67da6818e29e1f5,NonBugFix,0.901104,NonBugFix,True
3253a6d3c8e81dc0f204576ff090c287b103693b,NonBugFix,0.901109,NonBugFix,True
44e3f0e30bf4ca2d97678c4753b49007e90bdacf,NonBugFix,0.900982,NonBugFix,True
ed68c5e4bfc93f351cc8a9a50db60ad61c7dd8c9,NonBugFix,0.900877,NonBugFix,True
d533e56b6823aa37b736fea30717bd443d623de2,NonBugFix,0.900616,NonBugFix,True
cc9fea0bf63dd5a9fe1660a177c10d2f09fb3646,NonBugFix,0.900790,NonBugFix,True
28a511f0a1a9e7c89e70d72856679ae27d6d7619,NonBugFix,0.900670,NonBugFix,True
d4cf73d24b9908cdb4896b980ed66d9966993d74,NonBugFix,0.900611,NonBugFix,True
85bcf3005c2324c7596a0fd3226c1f8e23e15c19,NonBugFix,0.900821,NonBugFix,True
ee2700c59689c7574400b4d28d9c30e4e83bd0c0,NonBugFix,0.900505,NonBugFix,True
64b80d1da4b48de5c1cb9bde11feceba3eb4bdfd,NonBugFix,0.900297,NonBugFix,False
67b25bdb0b2c04d60a465736375db8996c703f41,NonBugFix,0.899007,NonBugFix,True
8ec513504150a5f7eca6537f305c1d72953f6d58,NonBugFix,0.901082,NonBugFix,False
36654d255384ef7f9e913c4c6ddcd64539cbcf58,NonBugFix,0.894367,NonBugFix,False
b54c2819e925e16aa47ead99f190d7afe7842e6d,NonBugFix,0.901062,NonBugFix,True
ae8a8d971865deb3c4ab081cf553ac9744dcf596,NonBugFix,0.900811,NonBugFix,True
6a02e2d8befb5cfe65861cff26e89ba868282487,BugFix,0.873732,NonBugFix,False
880b9c9a85c6814ab7e1160e92a0c1f5f2cb45af,NonBugFix,0.564597,NonBugFix,True
add5d725c765c9b6a6e2844736cb49f29a9650d9,NonBugFix,0.900767,NonBugFix,True
05262105e3f808e00e01a3dc6fe10a466c457698,NonBugFix,0.900648,NonBugFix,True
8a7026181b4e7544545d832867dcda6b12522a46,NonBugFix,0.900943,NonBugFix,True
ca9270c0a4c0e480744754c2a4a1cbabce13cb0e,NonBugFix,0.900745,NonBugFix,True
0ce5cb24612dfae1c1a91343568a2c06b4c00817,NonBugFix,0.901160,NonBugFix,True
3077999bf5c7e36a7e23645641a8d25b5f71b22e,BugFix,0.873759,BugFix,False
5280da88657e1c22fa357b71d07c9bae4ed4807e,NonBugFix,0.900466,NonBugFix,True
15d2b5487b0be1a618140d04cc30149fec2643e2,NonBugFix,0.900709,NonBugFix,True
2fc94b0b3a281b1971fc58985f7f016d8bc12018,NonBugFix,0.900646,NonBugFix,True
8b5f99d1d5ff26a1173ab062f6df8ce43b9c2aa1,BugFix,0.873713,NonBugFix,False
c6af0435fe9f552bc861ffdfed099ecce7041ec8,NonBugFix,0.900665,NonBugFix,True
aecef050c5f4d8cbfe1f1b48500d1a89747e0774,NonBugFix,0.594558,NonBugFix,True
035907f46fcb1eda5ae13c34331028f0320faf7d,NonBugFix,0.900446,NonBugFix,False
b46a3435a92d0a375928d6d94985d711cf25a7da,NonBugFix,0.901048,NonBugFix,True
eed844f039b565cf35efb3184e78ef003cdc8590,NonBugFix,0.900759,NonBugFix,True
77d4bfb5473c5950ad11b99937b7fa58cdc1c144,BugFix,0.620287,NonBugFix,True
c1a0d41e45e81820f536315ba295abc8d14b78e5,BugFix,0.873771,NonBugFix,True
d64e0c60d0d83fe59742edef6cd1faaba1b8f1ff,NonBugFix,0.901032,NonBugFix,True
86b2238d5b31bf74373ec839028b8b07ee2b5649,BugFix,0.625301,NonBugFix,True
af4caf8a9d5f3f5af439bfff33c1610a25a740a6,NonBugFix,0.900639,NonBugFix,True
08ebe71d729cbbbc9fe20d3d7ae8aab31e82242a,NonBugFix,0.901113,NonBugFix,True
ead259881bac5d6eaaada7bf01bfb96bbac4ec81,NonBugFix,0.901154,NonBugFix,True
0d6e059f689e77cefb70de71ed41aa6ab897faea,NonBugFix,0.901120,NonBugFix,True
b30f6aecd03064292fb66d3f590c2943a8fd4d6d,NonBugFix,0.899920,NonBugFix,True
c4966d10e6a2879857bdea148fd61ed717fb5e45,NonBugFix,0.900918,NonBugFix,False
a3f02c971054c9c2714a3abf00d102a44c080ec2,NonBugFix,0.900623,NonBugFix,True
4143f36ef52013f0d3f2ffd733ded483f08bfcb1,NonBugFix,0.900963,NonBugFix,True
4d7438f7c539ae5132c71d8925442d259e2afdc4,NonBugFix,0.900628,NonBugFix,True
15d436b0c42f7274269403ea011d03f8e8609406,NonBugFix,0.899933,NonBugFix,True
fd0bf19dd0471a933f8a8db372dba590ae202a3a,NonBugFix,0.901157,NonBugFix,True
188d1441e1e11912763012a22a3c1df62a323ce2,NonBugFix,0.901095,NonBugFix,True
5c16a23dc5b75a5da9530b560569e35e75776dc1,NonBugFix,0.900618,NonBugFix,True
1e35ecb482a58237f1ea5b6f844a40b903cb4312,NonBugFix,0.899979,NonBugFix,True
31a5095950f4bbe3ba054bafea84bf552200f00e,NonBugFix,0.901091,NonBugFix,True
85bd36d3b0a5017b40b9a0c07fe012d474e0364c,NonBugFix,0.899209,NonBugFix,False
b9c1fb960f3c3388095b32187c54c5d3056e1cb3,NonBugFix,0.901052,NonBugFix,True
0472948cc8ae666f4d959e03c86db3065f6d91ad,NonBugFix,0.901115,NonBugFix,True
80faf061cfe02f15f548da8dccced7e5178929a1,NonBugFix,0.569591,NonBugFix,True
fe5d74a7ff0c2c72c735589bdd67e3df682e1e79,NonBugFix,0.899720,NonBugFix,True
7d8b91d40ec49e7c5c38e8d2fb0fa22457bdde8c,NonBugFix,0.901174,NonBugFix,True
4cccd508836b1f1a2215cd12e5a2ace3c8f7ba9d,NonBugFix,0.575311,NonBugFix,False
5637f89a27c338a47366dc9075499950a281434b,NonBugFix,0.892397,NonBugFix,False
2f96ab7f17d4ae1af7faed0639f229b7d4dc69cb,NonBugFix,0.901089,NonBugFix,True
232e6c03541d9944fa94bc702f365a1841254c58,NonBugFix,0.567924,NonBugFix,False
4325eb02611de58c7737b7a45ea0e4166e6a5e9e,NonBugFix,0.899297,NonBugFix,True
6051738b3852af87b54c3e333a73f781b49c6940,NonBugFix,0.899409,NonBugFix,True
a44bfa0532c2669a9cb0f29a40c8d996efc0c9c0,NonBugFix,0.900920,NonBugFix,True
d9aea10e58e184d8ca9ff66ee7426f5d4a80534c,NonBugFix,0.580896,NonBugFix,True
100c243bb5e38353410ab6e95b968895c0450ad7,NonBugFix,0.900933,NonBugFix,True
888268e9273b00cedf6f0da6190fd09fa0c85668,BugFix,0.873370,NonBugFix,False
f4a6ab15d9a85e89981dc5a50943fe4ed3c5db73,NonBugFix,0.900731,NonBugFix,True
9ab43c0b3b1230f6d64e825e385b945fc7db1471,BugFix,0.870426,NonBugFix,True
fccd851e71c4e0d216dce06817aaa3bbc7c0846a,NonBugFix,0.900458,NonBugFix,True
cebbed82b7752655a237eff7265f7f0812b371b1,NonBugFix,0.900460,NonBugFix,True
582d3b1234ad63fcb3d16dee61ee6101cefdb7d7,NonBugFix,0.900247,NonBugFix,True
ec950ab41307b21c46b6ed4763a5dc06aec2056e,NonBugFix,0.900733,NonBugFix,True
3e118afc2a2d8ee5de94a9b0ac7505b8eff454c3,BugFix,0.873107,NonBugFix,True
6e12758cd4ddbec4dbbca515db63e16c6d8eda2f,NonBugFix,0.900889,NonBugFix,True
95d858464959fb1f68d019e9cdc6617964492242,NonBugFix,0.900160,NonBugFix,True
cb2cf2f8d4ac04e010bcbb606438c30491247613,NonBugFix,0.899533,NonBugFix,True
e22d08dcb6100b5b5c77e986e363042e972629d4,NonBugFix,0.900450,NonBugFix,True
ab55c086716a0513309553a64edeb40611758723,NonBugFix,0.900398,NonBugFix,True
be9690ce6db076f4afcdf94d6abeaada6c9c5d29,BugFix,0.626110,NonBugFix,False
2a64a9999a1cea63ae13ee497afb162020d0eef0,BugFix,0.873753,NonBugFix,False
a2dab59e1545d675bbe1e475cb8b57d68116683f,NonBugFix,0.901123,NonBugFix,True
0014a782d6494d946db80bac617b165edd6629b1,NonBugFix,0.901076,NonBugFix,True
1852b0790aef90b8bd01fca9de75d7a0d8bb74d2,NonBugFix,0.900777,NonBugFix,True
f2ab6db1cb6f98f5bff962738fb411f1abce5726,NonBugFix,0.900956,NonBugFix,True
f6209fd61a5950f2881dff5ad073e5692d2568ba,NonBugFix,0.901076,NonBugFix,True
07e4f473ddf89f386503e5660b68d551a9d66a60,NonBugFix,0.898778,NonBugFix,False
33d6e7d6db2d15c954300b07f729177c63f26d94,BugFix,0.873714,NonBugFix,False
dbc51aa7a001feb7315586337f4fdf4b5492e879,NonBugFix,0.899468,NonBugFix,True
6b5664c66dae8cb919ac05c8683518209aa19c25,BugFix,0.622041,NonBugFix,True
761bbdf8d7f4a82fe3f8e26783e46e71920a5b25,NonBugFix,0.900703,NonBugFix,True
a7e7ed713a94fb806517829b2cf7eed78cded157,NonBugFix,0.900210,NonBugFix,True
f0b15b7102d28f657f74ed88e793407232e4faa8,NonBugFix,0.900941,NonBugFix,True
f1ae6856b7b54a5829924df9b00364e9ac247b5e,BugFix,0.872917,NonBugFix,True
ae59827921709ec9f469538bcd74e44c7dc7be05,NonBugFix,0.900428,NonBugFix,True
9a5cc4b1bf494860c67d825292ffc22f0eb92e7f,NonBugFix,0.899780,NonBugFix,False
31fc66e55ab69e9cd437e0685c59b0fa3bdcb1a0,NonBugFix,0.900996,NonBugFix,True
8ad8965272aa4c434986f4beb898d63b1f0db509,NonBugFix,0.901001,NonBugFix,True
4d728695ef81ede3675f43623b3cc9e1baaa1834,NonBugFix,0.900782,NonBugFix,True
b92fe7ebf9978b079ced3798048f36ef14be0e0d,NonBugFix,0.900969,NonBugFix,False
5ef8103bdfc6528b1764949ed384c2a3109050f2,NonBugFix,0.898747,NonBugFix,True
212f3ca89cfe516ccafbde895b969f2fbc766005,NonBugFix,0.899763,NonBugFix,False
f6d9b91603f55a6f980aef75bdd97e57c6c99c6b,NonBugFix,0.900974,NonBugFix,True
13ce03eb176e9a0ba37af2482cc5cc860185e642,BugFix,0.873070,NonBugFix,False
1b74b73a846ea38476274dbf9c1db8a3c2eaf414,NonBugFix,0.619809,NonBugFix,False
968a6f89e99e5acf1e1331bf6b2a025f486580ff,NonBugFix,0.676041,NonBugFix,False
9998f3567d8a1f0064f0d0fa85119df4ec67a2bf,BugFix,0.873722,NonBugFix,False
ea467e6ecfa8d791873c801c7edeecf9a58b258e,NonBugFix,0.901134,NonBugFix,True
c12cacc49d1f826c8c6cf4a826e55d03449c0770,NonBugFix,0.900936,NonBugFix,True
7808ba0593e4f55e2bdbe8ccea94eb1839708d18,NonBugFix,0.899605,NonBugFix,True
1c98698ea2152ec25d3052d74e789ef2f9619830,NonBugFix,0.900679,NonBugFix,True
7e86f6cd14950fe4ba37bdd67fe446617e88bad2,NonBugFix,0.900621,NonBugFix,True
cf653797534297f9dd9940f313ec811fcbdf6d72,NonBugFix,0.900390,NonBugFix,True
202e49c9c3fcbfbfc875113213ca2f334f54ebfb,NonBugFix,0.898621,NonBugFix,False
7bccd00d636739b57b3dd6737f86e11d43055823,NonBugFix,0.900532,NonBugFix,False
bbbcfd18c54acf9fb9015524929064cb11ee930c,NonBugFix,0.900389,NonBugFix,True
cf9c01eed5d46f92cfa95e92d7fbe5bd35494935,NonBugFix,0.901017,NonBugFix,True
bef8376097027ca095401909a1a8da35b9bdcbcc,BugFix,0.873630,NonBugFix,True
3d23c22e17ab6670f49ba2474806ce6b0d976959,BugFix,0.873593,NonBugFix,True
c623cf757ac6cf0ef3e87f174d9d8fb7503dcecc,BugFix,0.873770,NonBugFix,True
9547b884f9949a52747d21616918f3d9065eb8bb,NonBugFix,0.899414,NonBugFix,True
dd86ed9bea4a06b8ba65410de34506167e6362ae,BugFix,0.873751,BugFix,False
ea32ef8832804c398767cf956b50ba59a99fc236,NonBugFix,0.890863,NonBugFix,True
ba7454e6b906cbb49e791743c2fd7823c495a3cc,NonBugFix,0.887486,NonBugFix,False
97678e35dec67f3db1a261d992df47458679b5ed,NonBugFix,0.900921,NonBugFix,True
733e12f0fc3a2034b74b0e4128f8d11a1fec424b,NonBugFix,0.900647,NonBugFix,True
759356078afa832c7bef0ccfcd5cbf1df176ea58,NonBugFix,0.900398,NonBugFix,False
8cde664a3ef695a62b955116786312eb80834eba,NonBugFix,0.900762,NonBugFix,True
6e86a1e947fd4e38ac4d9c3a58bebeebf7f3d5cb,NonBugFix,0.567604,NonBugFix,True
cb5e79a5b6fcc5f620203ee10a251f5301b84858,NonBugFix,0.900316,NonBugFix,False
a30ae523b70b8ec3aceab51157c4cc0660d5b4cf,BugFix,0.873759,NonBugFix,True
c9b8af864aafd7384c7fc4f486abe22b70085d91,NonBugFix,0.900911,NonBugFix,True
ac7f15929ed6a5488169d11b3b4fb4345ae2dc60,NonBugFix,0.901140,NonBugFix,True
c7b93e4d7c9c9891d00546662d0806aed41cb8cd,NonBugFix,0.565506,NonBugFix,False
ae8f4daa6a0c250bf1e95e5dc21070ab60325464,NonBugFix,0.898726,NonBugFix,False
2bef577550f6f382ca3704725ed43ff94d598fd6,NonBugFix,0.567255,NonBugFix,True
1b0c430ea5dce823864acf52d7e6070ea19d7f52,NonBugFix,0.900616,NonBugFix,True
86f9f9faa23403198b17eef751c4c40ac5dcf298,NonBugFix,0.900276,NonBugFix,False
53d4e2acfd8a03f6ab59a4db10748c38d7b734e8,NonBugFix,0.899564,NonBugFix,False
c738d4061ec1b99b951a40a32927e0841dc6be3b,NonBugFix,0.691413,NonBugFix,False
fab474fb4b8ffd29185f1839685048e874530fbc,BugFix,0.620251,NonBugFix,True
12b375a0385d12084ab4ce33029ad3420b7711ce,NonBugFix,0.900188,NonBugFix,False
ea1fe38966294654c6136c56c96856cba2d5d562,NonBugFix,0.899324,NonBugFix,False
a8bacd4a57f01da1e756f81f5df845fb07ba154b,NonBugFix,0.900940,NonBugFix,True
9a8b56da657aada8424867c110e4daa4f273c388,NonBugFix,0.901030,NonBugFix,True
d40fbb6cb012d48fd9a728fbe8d868c1946e907b,NonBugFix,0.900466,NonBugFix,False
ebffe1cd7c30d747e373157e60eaee9572357229,NonBugFix,0.900604,NonBugFix,False
782b53db119d240ffbf6d8886825ceedc68d098b,NonBugFix,0.897960,NonBugFix,False
2e4debc1dc466361a367268682487c62ae4902fb,NonBugFix,0.900240,NonBugFix,False
ac523c3ab1c1d36d18a938ef1a1a3cea46dc984c,NonBugFix,0.560095,NonBugFix,False
164f3cbc6fc7d4eef5bf0214ec8ccc92005ec2a7,NonBugFix,0.812504,NonBugFix,True
1ec4349ef8d6cf0a392c4c6de69d3f52c3d7fec6,BugFix,0.873754,NonBugFix,False
ffd1572a8664f764f64abfeb308f16a21e612cbe,NonBugFix,0.757331,NonBugFix,False
769af873cd3ac40841995e7c13ee89e3771a4c55,BugFix,0.624823,NonBugFix,False
910aaba21ddf7834d54ece7fab1c63a70ba64619,NonBugFix,0.901061,NonBugFix,True
040b84f730edf5675cff10ec667dd8f9bc14b607,NonBugFix,0.901061,BugFix,True
7643ff0720754e8deab6395edc9a92a6d51dc29b,NonBugFix,0.900101,NonBugFix,True
c80590c0be2b6a3bd2aebeeaad93d38cd7262b48,NonBugFix,0.900731,NonBugFix,True
40e002eea3b8670dffba95ac3213a7da183c6e51,BugFix,0.697992,NonBugFix,False
36ab59846bd4b9373f1bf6e981cffcb89ffb2918,NonBugFix,0.898698,NonBugFix,False
72e3278eec2a7182e34fb3c34094fc907e6785e9,NonBugFix,0.901009,NonBugFix,True
656bc0663e730c4c89cec1886f3b5c026a9af358,NonBugFix,0.900108,NonBugFix,False
25d6f50d6d11d0fae7977caca31a7ba2a0d5ad19,NonBugFix,0.900848,NonBugFix,True
914e8d85514fd094d28d8f8d675647b8ddf62e30,NonBugFix,0.901123,NonBugFix,True
281ea21cf560f730c358874011492ec7fccac242,NonBugFix,0.898823,NonBugFix,False
ce55b59d2cd91ee771115b6b6e07c7a5a8183422,NonBugFix,0.900881,NonBugFix,True
4357dcc207b873efe408bcdb6dc10df4fa48a4bc,BugFix,0.873712,NonBugFix,False
c2e3c4c8e8e297062dab899ea7e267cadad90eeb,BugFix,0.681320,NonBugFix,True
8a436940b2bb20efe54bb96654b7444564dc3586,NonBugFix,0.901109,NonBugFix,True
6e8ce10d0e122294102967fd52ec3999ada3df36,NonBugFix,0.900411,NonBugFix,True
0a4d47fd9088e8b96958486418f75038912a0960,NonBugFix,0.898402,NonBugFix,False
